Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,Unnamed: 8
SKM,"SK Telecom Co., Ltd.",25.26,$16.07B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/skm,
SKX,"Skechers U.S.A., Inc.",26.21,$4.15B,n/a,Consumer Non-Durables,Shoe Manufacturing,http://www.nasdaq.com/symbol/skx,
SLG,SL Green Realty Corporation,107.36,$10.8B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/slg,
SLG^I,SL Green Realty Corporation,25.97,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/slg^i,
SM,SM Energy Company,23.99,$2.67B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sm,
SFS,Smart,11.8,$863.39M,n/a,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/sfs,
SNN,"Smith & Nephew SNATS, Inc.",31.02,$14.02B,n/a,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/snn,
AOS,Smith (A.O.) Corporation,50.13,$8.7B,n/a,Consumer Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/aos,
SNAP,Snap Inc.,22.14,$25.62B,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/snap,
SNA,Snap-On Incorporated,164.74,$9.55B,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/sna,
SQM,Sociedad Quimica y Minera S.A.,34.2,$9B,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/sqm,
SLRA,Solar Capital Ltd.,25.66,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/slra,
SAH,"Sonic Automotive, Inc.",18.8,$843.84M,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/sah,
SON,Sonoco Products Company,52.29,$5.2B,n/a,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/son,
SNE,Sony Corp Ord,33.13,$41.86B,n/a,Consumer Non-Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/sne,
BID,Sotheby&#39;s,44.91,$2.4B,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/bid,
SOR,"Source Capital, Inc.",37.41,$323.24M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sor,
SJI,"South Jersey Industries, Inc.",36.12,$2.87B,n/a,Public Utilities,Oil/Gas Transmission,http://www.nasdaq.com/symbol/sji,
SXE,"Southcross Energy Partners, L.P.",3.66,$285.98M,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/sxe,
SCE^F,Southern California Edison Company,25.4485,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sce^f,
SCE^G,Southern California Edison Company,24.85,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sce^g,
SCE^H,Southern California Edison Company,27.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sce^h,
SCE^J,Southern California Edison Company,27.36,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sce^j,
SCE^K,Southern California Edison Company,27.28,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sce^k,
SO,Southern Company (The),50.02,$49.57B,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/so,
SOJA,Southern Company (The),26.57,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/soja,
SOJB,Southern Company (The),24.28,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/sojb,
SCCO,Southern Copper Corporation,36.14,$27.94B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/scco,
LUV,Southwest Airlines Company,53.07,$32.65B,n/a,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/luv,
SWX,"Southwest Gas Holdings, Inc.",83.56,$3.97B,n/a,Public Utilities,Oil & Gas Production,http://www.nasdaq.com/symbol/swx,
SWN,Southwestern Energy Company,8.59,$4.28B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/swn,
SWNC,Southwestern Energy Company,20.59,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/swnc,
SPA,Sparton Corporation,20.65,$203.11M,n/a,Technology,Electrical Products,http://www.nasdaq.com/symbol/spa,
STN,SPDR MSCI Europe Energy UCITS ETF,25.95,$2.96B,n/a,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/stn,
SPE,Special Opportunities Fund Inc.,14.5,$123.37M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/spe,
SPE^B,Special Opportunities Fund Inc.,25.6399,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/spe^b,
SEP,"Spectra Energy Partners, LP",43.44,$13.42B,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/sep,
SPB           ,"Spectrum Brands Holdings, Inc.",138.13,$8.13B,n/a,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/spb,
TRK,"Speedway Motorsports, Inc.",19.5,$801.12M,n/a,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/trk,
SR,Spire Inc.,67.8,$3.1B,n/a,Public Utilities,Oil/Gas Transmission,http://www.nasdaq.com/symbol/sr,
SPR,"Spirit Aerosystems Holdings, Inc.",57.69,$6.87B,n/a,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/spr,
SRC,"Spirit Realty Capital, Inc.",10.39,$5.03B,n/a,Consumer Services,Building operators,http://www.nasdaq.com/symbol/src,
SRLP,Sprague Resources LP,26.3,$563.13M,n/a,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/srlp,
S,Sprint Corporation,8.68,$34.61B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/s,
SPXC,SPX Corporation,23.95,$1.02B,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/spxc,
FLOW,"SPX FLOW, Inc.",33.93,$1.43B,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/flow,
SQ,"Square, Inc.",17.04,$6.26B,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/sq,
JOE,St. Joe Company (The),17.05,$1.27B,n/a,Consumer Services,Homebuilding,http://www.nasdaq.com/symbol/joe,
STAG,"Stag Industrial, Inc.",25.5,$2.1B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/stag,
STAG^B,"Stag Industrial, Inc.",25.31,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stag^b,
STAG^C,"Stag Industrial, Inc.",26.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stag^c,
SSI,"Stage Stores, Inc.",2.57,$72.67M,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/ssi,
SMP,"Standard Motor Products, Inc.",48,$1.1B,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/smp,
SXI,Standex International Corporation,95.1,$1.21B,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/sxi,
SWJ,"Stanley Black & Decker, Inc.",25.284,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/swj,
SWK,"Stanley Black & Decker, Inc.",131.94,$20.14B,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/swk,
SGU,"Star Gas Partners, L.P.",9.16,$511.93M,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/sgu,
SRT,"StarTek, Inc.",8.73,$138.07M,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/srt,
STWD,"STARWOOD PROPERTY TRUST, INC.",22.67,$5.38B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/stwd,
STT,State Street Corporation,78.69,$30.05B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/stt,
STT^C,State Street Corporation,25.07,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stt^c,
STT^D,State Street Corporation,27.39,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stt^d,
STT^E,State Street Corporation,26.41,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stt^e,
STT^G,State Street Corporation,26.39,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stt^g,
STO,Statoil ASA,17.44,$56.59B,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/sto,
SPLP,Steel Partners Holdings LP,19.15,$500.83M,n/a,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/splp,
SPLP^A,Steel Partners Holdings LP,22.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/splp^a,
SCS,Steelcase Inc.,16.3,$1.91B,n/a,Consumer Durables,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/scs,
SCM,Stellus Capital Investment Corporation,14.39,$179.59M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/scm,
SCQ,Stellus Capital Investment Corporation,25.75,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/scq,
SCL,Stepan Company,77.36,$1.74B,n/a,Basic Industries,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/scl,
STE,STERIS plc,69.5,$5.9B,n/a,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/ste,
STL,Sterling Bancorp,23.4,$3.17B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/stl,
STC,Stewart Information Services Corporation,43.33,$1.02B,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/stc,
SF,Stifel Financial Corporation,49.22,$3.35B,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/sf,
SF^A,Stifel Financial Corporation,25.99,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/sf^a,
SWC,Stillwater Mining Company,17.33,$2.1B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/swc,
STM,STMicroelectronics N.V.,15.2,$13.43B,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/stm,
SGY,Stone Energy Corporation,21.61,$432.22M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sgy,
EDF,Stone Harbor Emerging Markets Income Fund,16.04,$254.13M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/edf,
EDI,Stone Harbor Emerging Markets Total Income Fund,15.52,$149.2M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/edi,
SGM,Stonegate Mortgage Corporation,7.92,$204.76M,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/sgm,
STON,StoneMor Partners L.P.,7.94,$300.64M,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/ston,
SRI,"Stoneridge, Inc.",17.22,$480.61M,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/sri,
STOR,STORE Capital Corporation,24.11,$4.13B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/stor,
GJH,STRATS Trust,9.9,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/gjh,
GJO,STRATS Trust,21.8,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/gjo,
GJS,STRATS Trust,18.75,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/gjs,
SYK,Stryker Corporation,131.41,$49.03B,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/syk,
RGR,"Sturm, Ruger & Company, Inc.",53.8,$950.34M,n/a,Capital Goods,Ordnance And Accessories,http://www.nasdaq.com/symbol/rgr,
SPH,"Suburban Propane Partners, L.P.",26.6,$1.62B,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/sph,
SMFG,Sumitomo Mitsui Financial Group Inc,7.21,$49.29B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/smfg,
INN,"Summit Hotel Properties, Inc.",15.61,$1.46B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/inn,
INN^B,"Summit Hotel Properties, Inc.",25.71,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/inn^b,
INN^C,"Summit Hotel Properties, Inc.",25.66,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/inn^c,
INN^D,"Summit Hotel Properties, Inc.",25.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/inn^d,
SUM,"Summit Materials, Inc.",24.26,$2.58B,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/sum,
SMLP,"Summit Midstream Partners, LP",24.15,$1.74B,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/smlp,
SUI,"Sun Communities, Inc.",80.1,$5.91B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sui,
SUI^A,"Sun Communities, Inc.",25.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sui^a,
SLF,Sun Life Financial Inc.,35.95,$22.06B,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/slf,
SXCP,"SunCoke Energy Partners, L.P.",15.85,$732.52M,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/sxcp,
SXC,"SunCoke Energy, Inc.",9.34,$600.62M,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/sxc,
SU,Suncor Energy  Inc.,30.61,$51.09B,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/su,
SXL,Sunoco Logistics Partners LP,24.24,$8.04B,n/a,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/sxl,
SUN,Sunoco LP,24.07,$2.77B,n/a,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/sun,
SHO,"Sunstone Hotel Investors, Inc.",15.15,$3.34B,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/sho,
SHO^E,"Sunstone Hotel Investors, Inc.",25.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sho^e,
SHO^F,"Sunstone Hotel Investors, Inc.",25.1096,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sho^f,
STI,"SunTrust Banks, Inc.",55.25,$27.15B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sti,
STI.WS.A,"SunTrust Banks, Inc.",n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sti.ws.a,
STI.WS.B,"SunTrust Banks, Inc.",n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sti.ws.b,
STI^A,"SunTrust Banks, Inc.",24.33,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sti^a,
STI^E,"SunTrust Banks, Inc.",25.72,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sti^e,
SPN,"Superior Energy Services, Inc.",14.25,$2.18B,n/a,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/spn,
SUP,"Superior Industries International, Inc.",23.35,$581.38M,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/sup,
SVU,SuperValu Inc.,3.78,$1.01B,n/a,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/svu,
SLD,Sutherland Asset Management Corporation,14.15,$432.27M,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sld,
SWFT,Swift Transportation Company,20.47,$2.72B,n/a,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/swft,
SWZ,"Swiss Helvetia Fund, Inc. (The)",11.54,$324.58M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/swz,
SYF,Synchrony Financial,33.73,$27.35B,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/syf,
SYT,Syngenta AG,89.31,$41.18B,n/a,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/syt,
SNX,Synnex Corporation,109.88,$4.39B,n/a,Technology,Retail: Computer Software & Peripheral Equipment,http://www.nasdaq.com/symbol/snx,
SNV,Synovus Financial Corp.,40.97,$5.01B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/snv,
SNV^C,Synovus Financial Corp.,28.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/snv^c,
GJP,"Synthetic Fixed-Income Securities, Inc.",21.35,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gjp,
GJR,"Synthetic Fixed-Income Securities, Inc.",21,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gjr,
GJT,"Synthetic Fixed-Income Securities, Inc.",18.6,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/gjt,
GJV,"Synthetic Fixed-Income Securities, Inc.",26.22,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/gjv,
SYY,Sysco Corporation,51.61,$27.88B,n/a,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/syy,
SYX,Systemax Inc.,11.66,$430.77M,n/a,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/syx,
DATA,"Tableau Software, Inc.",49.99,$3.9B,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/data,
TAHO,"Tahoe Resources, Inc.",8.2,$2.56B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/taho,
TLRD,"Tailored Brands, Inc.",14.04,$684.92M,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/tlrd,
TWN,"Taiwan Fund, Inc. (The)",18.45,$151.74M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/twn,
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,32.86,$170.41B,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/tsm,
TAL,TAL Education Group,105.85,$8.56B,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/tal,
TEGP,"Tallgrass Energy GP, LP",28.98,$4.56B,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/tegp,
TEP,"Tallgrass Energy Partners, LP",53.5,$3.86B,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/tep,
SKT,"Tanger Factory Outlet Centers, Inc.",32.84,$3.16B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/skt,
NGLS^A,Targa Resources Partners LP,27.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ngls^a,
TRGP,"Targa Resources, Inc.",59.48,$11.66B,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/trgp,
TGT,Target Corporation,53.43,$29.53B,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/tgt,
TARO,Taro Pharmaceutical Industries Ltd.,115.94,$4.76B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/taro,
TTM,Tata Motors Ltd,35.4,$24.04B,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/ttm,
TCO,"Taubman Centers, Inc.",65.89,$3.99B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/tco,
TCO^J,"Taubman Centers, Inc.",25.2972,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tco^j,
TCO^K,"Taubman Centers, Inc.",25.0675,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tco^k,
TMHC,Taylor Morrison Home Corporation,21.27,$2.54B,n/a,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/tmhc,
TCP,"TC PipeLines, LP",59.74,$4.2B,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/tcp,
TCB,TCF Financial Corporation,16.76,$2.86B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcb,
TCB.WS,TCF Financial Corporation,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tcb.ws,
TCB^B,TCF Financial Corporation,25.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tcb^b,
TCB^C,TCF Financial Corporation,25.74,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tcb^c,
TSI,"TCW Strategic Income Fund, Inc.",5.38,$256.56M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tsi,
TEL,TE Connectivity Ltd.,73.45,$26.14B,n/a,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/tel,
TISI,"Team, Inc.",25.05,$746.51M,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/tisi,
FTI,TechnipFMC plc,32.63,$7.71B,n/a,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/fti,
TECK,Teck Resources Ltd,23.24,$13.2B,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/teck,
TK,Teekay Corporation,9.17,$785.37M,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/tk,
TGP,Teekay LNG Partners L.P.,17.85,$1.42B,n/a,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/tgp,
TGP^A,Teekay LNG Partners L.P.,25.03,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tgp^a,
TOO,Teekay Offshore Partners L.P.,5.13,$744.7M,n/a,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/too,
TOO^A,Teekay Offshore Partners L.P.,20.52,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/too^a,
TOO^B,Teekay Offshore Partners L.P.,22.58,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/too^b,
TNK,Teekay Tankers Ltd.,2.05,$320.42M,n/a,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/tnk,
GCI,TEGNA Inc.,8.42,$956.6M,n/a,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/gci,
TGNA,TEGNA Inc.,25.61,$5.5B,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/tgna,
TRC,Tejon Ranch Co,21.57,$449.54M,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/trc,
HQH,Tekla Healthcare Investors,24.1,$960.51M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hqh,
THQ,Tekla Healthcare Opportunies Fund,17.32,$753.7M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/thq,
HQL,Tekla Life Sciences Investors,19.39,$410.49M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hql,
THW,Tekla World Healthcare Fund,14.33,$442.15M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/thw,
TDOC,"Teladoc, Inc.",24.9,$1.35B,n/a,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/tdoc,
TEO,Telecom Argentina Stet - France Telecom S.A.,22.61,$4.45B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/teo,
TI,Telecom Italia S.P.A.,8.64,$18.34B,n/a,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/ti,
TI.A,Telecom Italia S.P.A.,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ti.a,
TDY,Teledyne Technologies Incorporated,125.73,$4.43B,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tdy,
TFX,Teleflex Incorporated,192.93,$8.67B,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/tfx,
VIV,Telefonica Brasil S.A.,14.8,$24.99B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/viv,
TEF,Telefonica SA,11.16,$56.22B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tef,
TDA,"Telephone and Data Systems, Inc.",24.8,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tda,
TDE,"Telephone and Data Systems, Inc.",25.56,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tde,
TDI,"Telephone and Data Systems, Inc.",26.01,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tdi,
TDJ,"Telephone and Data Systems, Inc.",25.3934,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tdj,
TDS,"Telephone and Data Systems, Inc.",26.62,$2.93B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tds,
TU,TELUS Corporation,32.64,$19.28B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tu,
TDF,"Templeton Dragon Fund, Inc.",19.18,$659.17M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tdf,
EMF,Templeton Emerging Markets Fund,14.19,$255.55M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/emf,
TEI,"Templeton Emerging Markets Income Fund, Inc.",11.21,$538.06M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tei,
GIM,"Templeton Global Income Fund, Inc.",6.63,$889.38M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gim,
